SITEID_12,UID,LAT_DD,LON_DD,LakeArea,LakeDepth,LakePerim,LakeEleva,HUC2,HUC8,SITEID_07,ECO3,ECO3_2015,ECO4,ECO4_2015,EPA_REG,Cond,DOC,NTL,pH,PTL,Silica,Temp,Sol
NLA12_VA-R01,6792,37.0434,-80.86760868,73.7033574,NA,12.61240804,658.63,5,5050001,NLA06608-2761,67,67,67h,67h,Region_3,56.7,2.54,0.176,7.72,9,4.062,18.32820513,-0.905098039
NLA12_VA-R05,7636,37.35866948,-76.84210284,360.8496048,NA,53.12311166,18.13,2,2080206,NLA06608-R324,65,65,65m,65m,Region_3,126.4,4.13,0.353,7.76,12,2.857,20.78076923,-7.003202614
NLA12_VA-R06,7565,37.313394,-76.708333,129.6503976,NA,6.09187,8.76,2,2080107,NLA06608-R333,65,65,65m,65m,Region_3,302,3.18,0.298,8.72,15,3.871,22.19102564,-7.003202614
NLA12_VA-R14,7378,36.74988308,-79.87361354,1.460551063,NA,0.481211146,281.62,3,3010103,,45,45,45e,45e,Region_3,23.7,2.14,0.159,7.25,13,4.332,17.04545455,-0.636666667
NLA12_VA-R17,6818,36.95945142,-81.80846875,133.2756662,NA,7.028048113,1078.72,6,6010101,NLA06608-2137,67,67,67h,67h,Region_3,18.62,2.86,0.191,7.19,9,1.128,17.45,-0.960392157
NLA12_VA-R18,7738,37.41265564,-76.71046399,3.956269028,NA,1.239901907,2.61,2,2080107,,65,65,65m,65m,Region_3,167.6,9.13,1.16,8.66,103,10.482,29.33589744,-7.003202614
NLA12_VT-101,1000013,44.44652025,-71.81189261,82.15968773,NA,5.076463215,312.89,1,1080103,NLA06608-0982,58,58,58l,58l,Region_1,52.3,5.61,0.261,7.53,18,4.853,14.28487179,-7.743856209
NLA12_VT-101,1000110,44.44652025,-71.81189261,82.15968773,16.5,5.076463215,312.89,1,1080103,NLA06608-0982,58,58,58l,58l,Region_1,56.2,5.27,0.276,7.79,14,3.918,15.11051282,-7.743856209
NLA12_VT-102,1000020,44.71962755,-72.23382351,83.35219021,12.1,4.253675398,396.91,1,1110000,NLA06608-0113,58,58,58l,58l,Region_1,142.2,3.23,0.25,8.33,14,3.61,15.45371795,-7.599477124
NLA12_VT-103,7520,44.67386066,-73.36140792,107359.9005,47,962.1652051,28.85,2,2010008,NLA06608-0433,83,83,83b,83b,Region_1,174,3.17,0.343,8.46,20,2.157,14.905,-7.643071895
NLA12_VT-104,1000071,43.89113168,-73.0524672,41.12620274,18,3.479405685,384.73,2,2010002,NLA06608-0177,58,58,58c,58c,Region_1,55.4,3.01,0.296,7.96,9,2.163,13.99192308,-7.658627451
NLA12_VT-106,1000032,44.77783926,-71.79916952,9.495781733,4.1,1.192061654,350.12,1,1080101,,58,58,58m,58m,Region_1,30.3,7.29,0.315,7.19,20,3.887,18.085,-7.743856209
NLA12_VT-109,1000054,42.7469444,-72.83550844,10.89805771,1.9,1.56213999,516.79,1,1080203,NLA06608-2466,58,58,58c,58c,Region_1,24.1,5.7,0.429,7.07,19,0.296,24.6774359,-7.651437908
NLA12_VT-110,1000167,44.74644759,-72.59930665,7.163740773,14.6,1.485668519,319.97,2,2010005,,58,58,58c,58c,Region_1,25.7,2.76,0.231,7.18,9,0.15,13.38217949,-7.599477124
NLA12_VT-112,6953,44.41873636,-72.94729757,10.86068556,4.3,1.542170064,191.17,2,2010003,,58,58,58k,58k,Region_1,29.1,4.12,0.536,7.47,19,0.837,23.30692308,-7.599477124
NLA12_VT-112,8199,44.41873636,-72.94729757,10.86068556,4.1,1.542170064,191.17,2,2010003,,58,58,58k,58k,Region_1,32,4.01,0.431,7.27,16,1.07,22.62230769,-7.599477124
NLA12_VT-114,1000097,44.95572697,-71.71766789,177.5576428,31,5.589399873,529.93,1,1110000,NLA06608-3030,58,58,58m,58m,Region_1,23.9,3.01,0.136,7.29,10,3.652,12.57525641,-7.743856209
NLA12_VT-115,1000141,44.42819135,-72.23012775,6.356745175,9.3,1.392894241,467.79,1,1080102,,58,58,58l,58l,Region_1,82.6,8.61,0.429,7.67,31,3.693,14.35435897,-7.599477124
NLA12_VT-R01,7056,44.76282381,-71.95376535,12.54780078,NA,1.737689147,594.9,1,1110000,NLA06608-2086,58,58,58m,58m,Region_1,169.5,2.51,0.308,8.32,12,5.401,21.23205128,-7.743856209
NLA12_VT-R02,7096,43.49666793,-72.91829204,26.21839485,NA,2.45431804,451.66,2,2010002,NLA06608-4252,58,58,58c,58c,Region_1,71.1,2.64,0.216,7.99,5,1.763,15.69948718,-7.649150327
NLA12_WA-101,7179,46.42201675,-124.0356028,17.62294147,1.4,4.368523436,6.52,17,17100106,NLA06608-2193,1,1,1a,1a,Region_10,68.3,9.09,0.344,5.1,21,0.181,19.07625,5.460130719
NLA12_WA-101,8157,46.42201675,-124.0356028,17.62294147,1.3,4.368523436,6.52,17,17100106,NLA06608-2193,1,1,1a,1a,Region_10,76.7,7.91,0.435,5.08,31,0.213,21.46,5.460130719
NLA12_WA-102,7685,47.31085035,-121.29956,15.16452384,1.5,1.777964491,732.43,17,17030001,NLA06608-0033,77,77,77b,77b,Region_10,106.5,7.34,1.573,7.19,180,12.868,18.35,5.733333333
NLA12_WA-103,8238,47.12004952,-122.577182,441.4865513,28.7,17.47029615,72.65,17,17110019,NLA06608-2513,2,2,2g,2g,Region_10,112,2.29,0.286,8.23,9,2.07,14.246875,5.200261438
NLA12_WA-104,8496,47.07694132,-119.324822,2575.598798,8.2,100.9812025,320.11,17,17020015,NLA06608-0529,10,10,10e,10e,Region_10,272,2.8,0.624,8.61,99,28.523,20.5,6.188496732
NLA12_WA-106,1000087,46.49649104,-122.4113066,84.03295981,4.65,4.747821086,238.87,17,17080005,NLA06608-0721,4,4,4a,4a,Region_10,53.7,6.5,0.968,8.78,53,18.111,17.63,5.279673203
NLA12_WA-107,1000107,45.61684794,-122.4258001,101.3084781,18.6,8.995293552,55.6,17,17080001,NLA06608-0086,3,3,3a,3a,Region_10,97.5,3.08,1.074,8.43,74,22.676,13.27789474,5.63751634
NLA12_WA-108,7258,48.15395251,-117.3185295,120.369071,19.3,9.39378769,682.11,17,17010308,NLA06608-2241,15,15,15u,15u,Region_10,83.7,3.76,0.259,7.76,38,22.566,8.978421053,5.621895425
NLA12_WA-109,7915,48.70871678,-122.3273101,10.31471722,28.5,1.329268432,104.79,17,17110002,NLA06608-0593,2,2,2e,2e,Region_10,67.9,3.85,0.256,7.65,15,3.533,NA,5.490065359
NLA12_WA-110,8783,47.40945996,-122.7841888,7.185010315,7,1.082419116,63.56,17,17110019,NLA06608-2257,2,2,2f,2f,Region_10,33.6,2.56,0.154,7.44,19,6.69,17.36428571,5.200261438
NLA12_WA-111,1000136,47.91608833,-120.1596049,76.6528835,19.05,4.397962151,375.52,17,17020009,NLA06608-2833,10,10,10a,10a,Region_10,485,6.82,0.64,8.71,16,1.508,16.40947368,5.733333333
NLA12_WA-112,7257,48.41822976,-117.6640697,27.00039438,8.4,2.918366667,713.93,17,17020003,NLA06608-0641,15,15,15y,15y,Region_10,91.5,8.82,0.523,7.63,93,40.556,15.735625,5.621895425
NLA12_WA-114,8319,47.03340588,-122.9080173,109.4043479,3.9,10.30480401,0,17,17110019,,2,2,2f,2f,Region_10,173.4,1.58,0.591,8.4,92,23.852,18.3975,5.200261438
NLA12_WA-115,8391,48.95919311,-118.1271161,4.119474272,11.6,0.857997931,774.44,17,17020002,,15,15,15r,15r,Region_10,383,5.73,0.444,8.19,50,18.363,12.98166667,5.841176471
NLA12_WA-116,8495,46.94126809,-119.27853,53.06614387,33,5.772214363,263.5,17,17020015,,10,10,10e,10e,Region_10,519,5.16,0.724,9.1,22,6.647,10.72264706,6.421045752
NLA12_WA-118,6925,47.35148384,-121.9912542,6.426579912,5.1,1.145117579,180.87,17,17110013,,2,2,2e,2e,Region_10,95.6,0.48,0.585,7.51,28,18.768,9.318,5.733333333
NLA12_WA-120,8444,48.29227506,-118.32282,20.6216049,10.6,1.696986813,692.24,17,17020001,,15,15,15r,15r,Region_10,284,3.25,0.239,8.3,50,18.797,15.15,5.841176471
NLA12_WA-121,6984,47.85188997,-122.2449986,22.5790224,13.3,2.35806295,139.8,17,17110012,,2,2,2f,2f,Region_10,104.7,4.21,0.348,8.06,9,0.322,13.66846154,5.200261438
NLA12_WA-124,8442,48.03662397,-118.8932554,48.09134437,13.8,3.779940745,729.74,17,17020005,,10,10,10m,10m,Region_10,145.1,7.82,0.746,8.79,25,2.796,13.9,5.841176471
NLA12_WA-125,8182,47.13372828,-124.0473316,7.674700246,4.3,2.127437038,10.82,17,17100105,,1,1,1a,1a,Region_10,98,0.48,0.228,7.63,72,28.469,10.125,5.331960784
NLA12_WA-126,7256,48.40619468,-117.180602,16.2302139,6.8,2.230999139,1091.55,17,17010216,,15,15,15y,15y,Region_10,20.1,2.47,0.171,7.03,40,16.667,13.29357143,5.621895425
NLA12_WA-129,1000113,46.15548587,-121.701039,1.588325787,7.5,0.468451518,1083.13,17,17080002,,4,4,4c,4c,Region_10,38.3,0.29,0.035,7.45,85,35.419,7.278571429,6.003398693
NLA12_WA-131,1000134,48.39574918,-120.1848543,8.691569116,8.7,1.486556054,714.72,17,17020008,,10,10,10m,10m,Region_10,622,12.07,1.159,8.43,95,29.165,15.64666667,5.357058824
NLA12_WA-133,7956,48.56842531,-123.0735207,26.39549299,2.9,2.12929694,47.75,17,17110003,,2,2,2c,2c,Region_10,212,11.45,0.749,7.96,62,24.155,22.87,5.490065359
NLA12_WA-133,8657,48.56842531,-123.0735207,26.39549299,2.8,2.12929694,47.75,17,17110003,,2,2,2c,2c,Region_10,215,11.85,0.861,7.97,53,14.814,18.8,5.490065359
NLA12_WA-138,7055,47.59338259,-122.1245929,23.96914436,13.8,2.002605436,78.49,17,17110012,,2,2,2f,2f,Region_10,78.8,4.31,0.279,7.46,12,1.703,14.518125,5.200261438
NLA12_WA-141,7148,47.24381556,-122.757955,49.74845844,4.1,2.847794042,10.43,17,17110019,,2,2,2f,2f,Region_10,81,4.41,0.31,9.29,23,8.913,22.62125,5.200261438
NLA12_WA-146,8291,46.42220235,-121.5971666,3.978646868,5.2,0.832146759,1021.62,17,17080004,,4,4,4b,4b,Region_10,36.2,0.7,0.141,7.45,34,11.35,14.051,6.003398693
NLA12_WA-147,1000194,48.23081534,-119.7765868,2.415809489,7.5,0.597851221,507.68,17,17020006,,77,77,77e,77e,Region_10,256,5.28,0.456,8.6,41,12.323,21.08571429,5.841176471
NLA12_WA-151,8627,48.687922,-121.6679362,1941.752653,58.5,44.79529045,221.36,17,17110005,,77,77,77a,77a,Region_10,36.7,0.4,0.014,7.14,15,5.93,13.584,5.357058824
NLA12_WA-154,8782,46.83110249,-122.4473471,1.958066912,2.8,0.570825776,151.66,17,17110015,,4,4,4a,4a,Region_10,109.8,4.53,0.534,7.82,53,14.016,16.88,5.279673203
NLA12_WA-157,6983,47.47102321,-123.1739311,24.15062039,1.4,2.990244244,220.28,17,17110018,,2,2,2f,2f,Region_10,58.1,2.05,0.099,7.77,25,13.83,18.015,5.200261438
NLA12_WA-159,8552,46.62199741,-120.5560269,4.586157325,12.6,0.918800997,343.08,17,17030002,,10,10,10e,10e,Region_10,296,2.85,0.536,8.2,67,26.97,18.58884615,6.003398693
NLA12_WA-R08,7538,47.13311657,-119.9153732,24.05661757,NA,5.266322909,362.94,17,17020010,,10,10,10e,10e,Region_10,399,4.11,0.479,9.29,69,32.908,24.11666667,6.188496732
NLA12_WA-R09,7642,47.58873889,-119.3227985,40.39461292,NA,5.539658367,376.66,17,17020014,,10,10,10a,10a,Region_10,337,1.79,0.219,9.27,79,48.039,13.90769231,6.188496732
NLA12_WA-R10,7621,46.95906591,-119.2902715,16.15222627,NA,2.400541717,277.6,17,17020015,,10,10,10e,10e,Region_10,1325,8.35,0.8,9.22,20,6.708,22.53125,6.421045752
NLA12_WA-R11,7743,48.86544591,-121.6771636,1.641636749,NA,0.518772417,1275.24,17,17110004,,77,77,77c,77c,Region_10,11.44,1.56,0.073,7.05,8,1.096,17.475,5.357058824
NLA12_WI-101,1000023,42.96455549,-89.25380131,1293.360842,9.5,15.59782541,258.46,7,7090001,NLA06608-0611,53,53,53c,53c,Region_5,582,6.3,1.06,8.68,92,9.75,24.36666667,6.078496732
NLA12_WI-101,1000154,42.96455549,-89.25380131,1293.360842,9.4,15.59782541,258.46,7,7090001,NLA06608-0611,53,53,53c,53c,Region_5,530,7,1.35,9.08,57,12.4,24.02777778,6.078496732
NLA12_WI-102,1000028,43.09787438,-88.4621617,314.752087,20.1,11.02082103,262.37,7,7090001,NLA06608-0099,53,53,53b,53b,Region_5,542,6.2,0.8,8.58,10,2.72,15.1,5.966143791
NLA12_WI-103,1000116,45.31579972,-92.56438162,26.1330714,7,2.18795316,286.83,7,7030005,NLA06608-1207,51,51,51a,51a,Region_5,219,3.1,0.8,8.67,77,17,21.79285714,5.757973856
NLA12_WI-104,1000121,46.00615673,-89.50723347,422.1658539,15.8,20.67471621,497.98,7,7070001,NLA06608-0142,50,50,50i,50i,Region_5,96,4,0.27,7.94,13,12.1,17.89666667,5.530588235
NLA12_WI-106,1000188,45.76452987,-90.66040551,35.28672369,7.2,2.249213192,442.81,7,7050003,NLA06608-0350,50,50,50g,50g,Region_5,98,18,0.68,7.42,24,3.17,18.05,5.749738562
NLA12_WI-107,1000135,43.54654689,-89.3528689,183.5186635,25.2,10.43715648,237.25,4,4030201,NLA06608-0467,53,53,53c,53c,Region_5,415,6.1,0.82,8.69,27,7.45,13.748,5.951830065
NLA12_WI-108,1000109,45.32642671,-92.42532377,577.5639511,9.2,22.08690471,310.94,7,7030005,NLA06608-0183,51,51,51a,51a,Region_5,220,5.4,0.97,8.94,56,16.1,24.47777778,5.757973856
NLA12_WI-109,8193,45.71958321,-89.88146231,1780.118125,4.6,110.402432,464.14,7,7070001,NLA06608-0846,50,50,50i,50i,Region_5,91,12,0.76,7.61,49,7.52,20.1,5.647385621
NLA12_WI-110,1000147,44.32353747,-89.19098336,6.737154766,17,0.987719176,271.25,4,4030202,NLA06608-0115,51,51,51d,51d,Region_5,316,3,0.65,8.53,15,13.7,14.46875,5.855947712
NLA12_WI-111,8430,44.8891413,-88.47492666,83.48662559,6,5.191848072,256.59,4,4030104,NLA06608-0627,51,51,51f,51f,Region_5,178,9,0.89,8.5,13,0.298,23.08333333,5.908823529
NLA12_WI-112,1000108,45.62088904,-88.07300702,12.3174475,3,1.595336801,320.42,4,4030108,,50,50,50k,50k,Region_5,189,9.3,0.91,8.45,14,1.62,28.05,5.647385621
NLA12_WI-112,1000204,45.62088904,-88.07300702,12.3174475,3.6,1.595336801,320.42,4,4030108,,50,50,50k,50k,Region_5,182,10,0.85,8.09,11,0.328,20.06666667,5.647385621
NLA12_WI-113,1000039,43.81355964,-89.30356704,7.476834304,15.5,1.082121863,240.76,4,4030201,,51,51,51d,51d,Region_5,328,3.9,1.67,9,12,7.99,13.38666667,5.951830065
NLA12_WI-115,8194,45.89865584,-89.6943733,5.274373395,5,1.155710742,485.23,7,7070001,,50,50,50i,50i,Region_5,493,15,0.87,6.82,32,0.35,17.59,5.647385621
NLA12_WI-117,1000044,44.0425333,-89.21610906,6.228535462,4.7,1.098238887,260.89,4,4030201,,51,51,51d,51d,Region_5,272,8.3,0.72,8.08,18,1.36,28.0125,5.855947712
NLA12_WI-120,1000138,42.97222963,-87.93633533,4.408780855,1,0.984522745,199.56,4,4040003,,53,53,53b,53b,Region_5,1220,21,1.19,8.63,44,21.8,24.4,6.28751634
NLA12_WI-122,1000222,43.17776764,-90.67162718,4.039632503,1.8,1.189121276,198.05,7,7070005,,52,52,52b,52b,Region_5,351,6,0.58,8.16,31,10,NA,5.980980392
NLA12_WI-127,1000119,44.77019577,-91.92981181,6.264364681,1.1,1.760141503,227.65,7,7050007,,52,52,52b,52b,Region_5,251,12,3.87,10.47,232,5.83,26.925,5.758496732
NLA12_WI-128,1000144,44.67992189,-88.71573368,1.720295418,4,0.554191347,245.03,4,4030202,,51,51,51f,51f,Region_5,491,7.2,0.87,8.45,60,18.6,23.625,5.908823529
NLA12_WI-129,1000127,43.42203813,-87.95943869,2.078359922,2.1,0.542792712,242.54,4,4040003,,53,53,53b,53b,Region_5,403,9,0.87,8.83,25,5.39,26.43333333,-0.268366013
NLA12_WI-131,1000082,45.97188548,-89.38901466,116.9707289,7.5,6.81326855,498.67,7,7070001,,50,50,50i,50i,Region_5,80,5.2,0.019,8.42,24,6.87,25.4125,5.647385621
NLA12_WI-132,8427,44.69847871,-87.49992572,35.5196245,1,5.469571188,179.8,4,4030102,,51,51,51g,51g,Region_5,530,10,1.52,9.05,109,20.1,24.6,6.104705882
NLA12_WI-133,8426,44.29583634,-87.73414988,13.08617793,15.2,1.432374891,224.03,4,4030101,,53,53,53d,53d,Region_5,354,16,1.33,8.86,25,2.84,12.25666667,6.104705882
NLA12_WI-134,7808,42.94678195,-89.4096945,11.64191623,1.7,1.250329206,287.97,7,7090001,,53,53,53c,53c,Region_5,212,25,10.3,7.91,1730,13.4,23.76666667,6.078496732
NLA12_WI-135,8429,46.55919455,-91.39356434,44.00941166,3,4.146126518,335.9,4,4010301,NLA06608-1822,50,50,50c,50c,Region_5,81,7.8,0.78,8.18,20,0.332,23.27,5.625620915
NLA12_WI-136,1000050,43.05664122,-88.45502863,21.88736741,3.1,3.072636509,263.67,7,7090001,,53,53,53b,53b,Region_5,710,6.9,0.74,8.75,21,10,28.51,5.966143791
NLA12_WI-138,1000180,45.19365958,-90.44187712,12.47640751,7.5,1.83119252,437.69,7,7040007,,50,50,50h,50h,Region_5,59,7,0.53,7.29,17,0.584,18.21428571,5.749738562
NLA12_WI-140,6776,42.99825202,-89.29085205,89.74163089,1,8.579546405,257.77,7,7090001,,53,53,53c,53c,Region_5,571,7,1.15,8.4,75,9.48,24.6,6.078496732
NLA12_WI-142,1000217,46.25160505,-90.36722351,3.457499315,4.1,0.813808201,530.22,7,7050001,,50,50,50v,50v,Region_5,35,33,1.18,6.67,36,5.36,11.2,5.625620915
NLA12_WI-144,7735,44.92260841,-89.03917287,3.767483919,2.5,0.978303253,361.8,4,4030202,,51,51,51e,51e,Region_5,303,11,0.9,8.51,28,1.29,27.5875,5.855947712
NLA12_WI-147,1000193,46.3452418,-91.75370431,10.23109018,2.2,1.367151018,329.41,7,7030001,,50,50,50c,50c,Region_5,19,14,1.16,6.09,39,1.31,20.925,5.625620915
NLA12_WI-151,1000118,45.73469469,-91.57086287,6.207703343,NA,1.276645788,410.27,7,7050007,,50,50,50e,50e,Region_5,18,7.3,0.54,6.72,21,0.043,14.59444444,5.749738562
NLA12_WI-152,1000034,42.59803618,-88.61516896,712.9395732,16.3,20.22544004,282.49,7,7090001,,53,53,53b,53b,Region_5,571,4.7,0.5,8.62,24,3.63,21.42941176,6.046666667
NLA12_WI-153,1000218,44.43390781,-92.07106181,1.757989243,2.4,0.650906419,205.22,7,7050005,,52,52,52b,52b,Region_5,125,14,2.16,7.42,155,0.041,13.6,5.806339869
NLA12_WI-154,1000083,45.39105151,-89.17936483,1.656868354,8.1,0.504049276,517.88,4,4030202,,50,50,50h,50h,Region_5,20,18,0.89,6.05,35,1.08,12.23571429,5.647385621
NLA12_WI-155,1000115,45.38632167,-92.47540024,39.01473417,1.8,3.303344591,324.03,7,7030005,,51,51,51a,51a,Region_5,238,4.6,0.29,8.2,20,21.8,25.83333333,5.757973856
NLA12_WI-157,1000223,43.53712279,-90.95935275,14.8293549,5.7,2.921423918,277.38,7,7060001,,52,52,52b,52b,Region_5,419,3.1,0.73,8.38,35,4.63,17.06,5.980980392
NLA12_WI-161,7943,44.3329463,-89.18303988,1.084364692,3.9,0.393910904,271.25,4,4030202,,51,51,51d,51d,Region_5,352,3.2,2.03,8.18,24,15.5,19.17857143,5.855947712
NLA12_WI-163,1000185,46.47406064,-92.04491337,54.62851452,3.5,2.821308599,363.01,4,4010301,,50,50,50b,50b,Region_5,83,22,1.57,7.07,59,10.7,23.075,5.526993464
NLA12_WI-166,1000100,43.19283315,-90.42159914,11.14816543,1.8,2.475144812,201.75,7,7070005,,52,52,52b,52b,Region_5,498,3,1.35,7.81,70,19.9,25.3,5.980980392
NLA12_WI-168,1000059,42.50962706,-88.26962301,293.706702,8.6,9.554434957,241.63,7,7120006,,53,53,53b,53b,Region_5,584,5.4,0.52,8.79,17,5.97,26.60555556,6.046666667
NLA12_WI-170,1000203,45.57708435,-89.1648747,23.57655104,6.3,2.476743048,484.03,7,7070001,,50,50,50i,50i,Region_5,204,11,0.6,7.61,21,4.44,19.45,5.647385621
NLA12_WI-171,1000189,45.7344156,-92.53857737,14.65242301,14.8,1.585597317,287.13,7,7030005,,51,51,51a,51a,Region_5,203,7.3,0.47,8.2,12,6.47,18.85909091,5.757973856
NLA12_WI-172,1000063,43.49766607,-89.29875291,35.44372211,1.4,4.712612182,242.92,7,7070005,,53,53,53c,53c,Region_5,562,4.2,3.84,8.39,132,17,26.225,5.951830065
NLA12_WI-173,1000207,43.60640518,-90.09230591,242.5287687,4,22.73720083,279.11,7,7070004,,52,52,52b,52b,Region_5,272,4,0.9,8.35,86,3.94,19.61428571,5.980980392
NLA12_WI-174,1000220,46.25445969,-89.84834363,5.455688042,7.7,1.081177276,497.84,7,7050002,,50,50,50i,50i,Region_5,31,12,0.68,6.99,27,0.894,11.04375,5.530588235
NLA12_WI-176,1000202,45.41937109,-87.91729236,29.40175535,14.2,3.274415397,216.08,4,4030108,,50,50,50k,50k,Region_5,347,6.3,0.41,8.46,10,12.7,13.87857143,6.085359477
NLA12_WI-179,8192,45.80478692,-89.71210018,213.7513727,9.1,14.08991485,482.82,7,7070001,,50,50,50i,50i,Region_5,48,4.1,0.34,7.44,9,0.703,21.3,5.647385621
NLA12_WI-181,8428,44.07085734,-87.73427579,30.23293311,11.3,3.450806717,218.68,4,4030101,,53,53,53d,53d,Region_5,415,11,1.1,8.91,24,0.849,16.3,6.104705882
NLA12_WI-183,1000219,46.17950483,-90.98648796,45.57132909,13.7,3.72040992,447,7,7050001,,50,50,50e,50e,Region_5,12,3.8,0.37,6.34,9,0.168,13.48461538,5.625620915
NLA12_WI-188,1000208,42.73179781,-88.94241893,9.407501204,2.8,1.278791281,265.41,7,7090001,,53,53,53a,53a,Region_5,203,18,2.66,9.66,217,0.022,19.14,6.046666667
NLA12_WI-R06,6633,46.13856683,-89.55280909,48.37396564,NA,3.356734258,500.5,7,7050002,NLA06608-ELS:2C3-018,50,50,50i,50i,Region_5,22.4,7.46,0.596,7.17,19,0.335,18.8525641,5.530588235
NLA12_WI-R08,6253,44.98525558,-88.71706451,1.731647851,NA,0.490710486,294.16,4,4030202,NLA06608-0931,51,51,51e,51e,Region_5,155.3,5.05,0.37,7.92,24,5.441,20.35897436,5.908823529
NLA12_WI-R11,6237,45.24419324,-88.70016387,2.530354729,NA,0.695907493,406.45,4,4030104,NLA06608-2979,50,50,50j,50j,Region_5,15.51,8.12,0.92,6.86,36,0.314,21.25128205,5.647385621
NLA12_WI-R12,7758,46.05021865,-89.86417404,9.483053805,NA,1.811803885,492.25,7,7050002,,50,50,50i,50i,Region_5,12.22,5.36,0.414,6.4,23,0.206,22.25,5.530588235
NLA12_WI-R13,7785,45.98604436,-89.80657406,96.46782876,NA,6.081961776,491.36,7,7050002,,50,50,50i,50i,Region_5,25.6,5.24,0.515,7.24,17,0.372,23.24230769,5.647385621
NLA12_WV-101,6692,39.46941047,-79.49872597,60.88711264,6.1,4.001492567,782.59,5,5020006,NLA06608-1346,67,67,67d,67d,Region_3,58,2.31,0.173,7.33,6,0.312,21.8475,-0.896601307
NLA12_WV-101,8299,39.46941047,-79.49872597,60.88711264,6.5,4.001492567,782.59,5,5020006,NLA06608-1346,67,67,67d,67d,Region_3,60.3,1.97,0.225,7.7,10,0.999,23.55320513,-0.896601307
NLA12_WV-102,6554,38.8217063,-80.58970118,334.3315596,9.9,51.74638056,238.52,5,5030203,NLA06608-0681,70,70,70b,70b,Region_3,53.3,1.67,0.128,7.52,16,4.244,18.87214286,-0.919019608
NLA12_WV-105,8470,38.36552067,-81.25277547,2.663302177,1.7,0.784091318,275.21,5,5050007,,69,69,69d,69d,Region_3,69.3,2.3,0.365,7.15,36,6.189,22.12692308,5.771895425
NLA12_WV-106,6590,38.94576507,-80.42780497,1556.199107,16.5,60.16972617,323.3,5,5020002,,70,70,70b,70b,Region_3,97.1,2.25,0.153,7.71,14,3.494,13.651,-0.919019608
NLA12_WV-111,6827,39.51588788,-80.4100598,5.198673047,8.1,1.375393767,303.27,5,5020003,,70,70,70a,70a,Region_3,230,2.76,0.245,8.35,11,0.096,17.050625,-0.785882353
NLA12_WV-112,6877,38.83710051,-82.12452034,10.19279203,2.5,1.420472914,172.31,5,5050008,,70,70,70b,70b,Region_3,238,4.08,0.658,8.89,63,6.734,27.83625,5.749346405
NLA12_WV-112,8394,38.83710051,-82.12452034,10.19279203,2.1,1.420472914,172.31,5,5050008,,70,70,70b,70b,Region_3,177.6,5.29,1.016,9.24,116,11.075,27.00166667,5.749346405
NLA12_WV-113,6806,38.49141175,-79.31478115,3.785692229,3.6,0.880173431,604.13,2,2070001,,67,67,67b,67b,Region_3,46.1,2.4,0.193,7.6,26,6.577,22.70125,-0.96130719
NLA12_WV-115,6714,39.13365249,-78.59720705,15.43864145,5.1,2.314283945,391.56,2,2070003,NLA06608-3074,67,67,67c,67c,Region_3,156.2,3.1,0.306,8.33,14,1.795,24.398,-0.860457516
NLA12_WV-R01,6837,37.97490526,-80.95380017,6.96645881,NA,1.738364795,748.38,5,5050004,NLA06608-R336,69,69,69a,69a,Region_3,22,1.91,0.134,6.87,7,2.157,24.12051282,-0.905098039
NLA12_WY-101,6991,44.78618159,-109.2581674,16.77050029,3.4,2.087378124,1468,10,10070006,NLA06608-1866,18,18,18b,18b,Region_8,451,1.49,0.106,8.46,22,6.711,NA,6.158888889
NLA12_WY-101,8594,44.78618159,-109.2581674,16.77050029,1.15,2.087378124,1468,10,10070006,NLA06608-1866,18,18,18b,18b,Region_8,446,1.7,0.223,8.47,28,8.902,14.785,6.158888889
NLA12_WY-102,7406,45.26371788,-108.0421145,5253.906245,53,298.4479007,1109,10,10080010,NLA06608-1354,43,43,43v,43v,Region_8,701,3.69,0.849,8.42,82,9.76,17.40384615,6.178366013
NLA12_WY-103,7499,42.94833295,-109.8038839,2045.331917,33.2,38.8447451,2261,14,14040102,NLA06608-0794,18,18,18d,18d,Region_8,19.79,1.11,0.05,7.23,12,1.645,NA,6.473856209
NLA12_WY-104,6999,44.4786195,-106.7522443,1253.056138,34.3,24.46994545,1393.13,10,10090206,NLA06608-0922,43,43,43q,43q,Region_8,648,3.09,0.146,8.39,15,4.268,NA,6.463333333
NLA12_WY-105,7026,42.27144044,-109.4346462,868.2136377,14.9,34.0806982,2059.87,14,14040104,NLA06608-2095,18,18,18a,18a,Region_8,98.1,3.5,0.254,7.69,52,7.683,NA,6.473856209
NLA12_WY-107,7000,41.12628679,-104.6433761,53.80203418,2.9,3.71469381,1770.55,10,10190009,NLA06608-1723,25,25,25c,25c,Region_8,843,9.76,1.559,7.79,1528,24.243,NA,6.398431373
NLA12_WY-115,7698,41.15233931,-110.8249531,90.92628623,8.4,6.655472749,2180.06,16,16010101,,18,18,18c,18c,Region_8,501,6.8,0.468,8.51,51,12.948,18.994375,6.569477124
NLA12_WY-116,7859,42.80153184,-109.4608964,20.69704289,13.5,3.339987849,2896.17,14,14040102,,17,17,17k,17k,Region_8,24,6.32,0.306,6.9,31,2.013,9.132692308,6.473856209
